review_id,user_id,movie_id,source_viewing_id,rating,review_title,review_text,reviewed_at,sentiment_label,contains_spoiler,helpful_votes,review_language
URV000374,USR0094,MOV0100,VEW001118,3,장단점이 뚜렷한 Horror,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-06-29T17:18:26Z,neutral,false,331,ko
URV000375,USR0094,MOV0200,VEW001119,3,장단점이 뚜렷한 Horror,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-12-24T08:35:12Z,neutral,false,275,ko
URV000376,USR0094,MOV0079,VEW001120,3.5,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-01-18T16:09:33Z,neutral,false,340,ko
URV000377,USR0095,MOV0007,VEW001129,2.5,장단점이 뚜렷한 Documentary,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2024-10-19T20:51:25Z,neutral,false,328,ko
URV000378,USR0095,MOV0130,VEW001130,2.5,장단점이 뚜렷한 Horror,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2023-07-20T09:01:37Z,neutral,false,212,de
URV000379,USR0095,MOV0183,VEW001131,1,아쉬움이 남은 비취 주파수: 항해,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-01-15T13:58:46Z,negative,true,35,ko
URV000380,USR0095,MOV0019,VEW001132,3.5,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2023-09-05T12:50:09Z,neutral,true,309,ko
URV000381,USR0096,MOV0042,VEW001141,2,아쉬움이 남은 고요한 항로: 신호,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-02-28T23:15:18Z,negative,false,124,ko
URV000382,USR0096,MOV0114,VEW001142,3.5,장단점이 뚜렷한 Science Fiction,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-07-08T04:33:57Z,neutral,false,124,ko
URV000383,USR0096,MOV0035,VEW001143,4.5,다시 보고 싶은 “잿빛 파도: 정원”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2025-03-29T22:22:55Z,positive,false,145,ko
URV000384,USR0096,MOV0045,VEW001144,2.5,장단점이 뚜렷한 Romance,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-09-06T04:18:05Z,neutral,false,303,ko
URV000385,USR0097,MOV0122,VEW001153,3,장단점이 뚜렷한 Comedy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-12-12T14:56:07Z,neutral,false,141,ko
URV000386,USR0097,MOV0137,VEW001154,4,다시 보고 싶은 “내일의 유리: 연대기”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2026-06-03T10:52:19Z,positive,false,159,ko
URV000387,USR0097,MOV0134,VEW001155,2.5,장단점이 뚜렷한 Science Fiction,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-01-19T00:49:21Z,neutral,false,285,ko
URV000388,USR0097,MOV0167,VEW001156,3,장단점이 뚜렷한 Documentary,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2023-07-11T19:39:04Z,neutral,false,323,ko
URV000389,USR0098,MOV0018,VEW001165,3.5,장단점이 뚜렷한 Animation,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-07-10T11:58:26Z,neutral,false,80,ko
URV000390,USR0098,MOV0028,VEW001166,2.5,장단점이 뚜렷한 Animation,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-06-04T23:29:10Z,neutral,true,199,ko
URV000391,USR0098,MOV0013,VEW001167,3,장단점이 뚜렷한 Thriller,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2023-10-15T10:33:45Z,neutral,false,35,ko
URV000392,USR0098,MOV0056,VEW001168,3.5,장단점이 뚜렷한 Action,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2023-06-04T05:28:27Z,neutral,false,84,ko
URV000393,USR0099,MOV0080,VEW001177,3.5,장단점이 뚜렷한 Horror,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2023-05-16T09:37:49Z,neutral,false,348,ko
URV000394,USR0099,MOV0104,VEW001178,4,다시 보고 싶은 “파도의 불씨: 규약”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2026-03-22T06:28:17Z,positive,true,1,ko
URV000395,USR0099,MOV0200,VEW001179,3.5,장단점이 뚜렷한 Horror,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-03-29T23:09:15Z,neutral,false,311,en
URV000396,USR0099,MOV0054,VEW001180,2,아쉬움이 남은 안개의 도시: 규약,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-11-21T07:10:58Z,negative,false,330,en
URV000397,USR0100,MOV0142,VEW001189,2.5,장단점이 뚜렷한 Comedy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-04-23T08:41:02Z,neutral,false,168,ko
URV000398,USR0100,MOV0172,VEW001190,1.5,아쉬움이 남은 겨울 지도: 신호,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-05-29T02:19:56Z,negative,false,327,ko
URV000399,USR0100,MOV0108,VEW001191,2.5,장단점이 뚜렷한 Animation,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-06-27T12:21:53Z,neutral,true,105,ko
URV000400,USR0100,MOV0137,VEW001192,4.5,다시 보고 싶은 “내일의 유리: 연대기”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2025-05-28T00:34:16Z,positive,false,71,ko
URV000401,USR0101,MOV0014,VEW001201,3.5,장단점이 뚜렷한 Science Fiction,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-10-29T19:21:05Z,neutral,false,111,en
URV000402,USR0101,MOV0148,VEW001202,4.5,다시 보고 싶은 “은빛 자오선: 별자리”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2025-09-09T05:45:58Z,positive,false,173,ko
URV000403,USR0101,MOV0197,VEW001203,3,장단점이 뚜렷한 Documentary,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-11-29T03:51:46Z,neutral,false,2,ko
URV000404,USR0102,MOV0194,VEW001213,3.5,장단점이 뚜렷한 Science Fiction,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-01-10T23:25:21Z,neutral,true,62,fr
URV000405,USR0102,MOV0106,VEW001214,1.5,아쉬움이 남은 파도의 불씨: 역설,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-03-08T09:28:55Z,negative,false,258,ko
URV000406,USR0102,MOV0102,VEW001215,4,다시 보고 싶은 “파도의 불씨: 신호”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2025-05-22T11:47:56Z,positive,true,86,ko
URV000407,USR0103,MOV0175,VEW001225,3,장단점이 뚜렷한 Romance,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-02-23T14:33:02Z,neutral,true,275,ko
URV000408,USR0103,MOV0090,VEW001226,3,장단점이 뚜렷한 Horror,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-11-13T12:52:14Z,neutral,false,327,ko
URV000409,USR0103,MOV0057,VEW001227,2.5,장단점이 뚜렷한 Documentary,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-04-03T20:11:26Z,neutral,false,242,ko
URV000410,USR0104,MOV0177,VEW001237,1.5,아쉬움이 남은 겨울 지도: 연대기,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-07-17T06:21:42Z,negative,false,22,ko
URV000411,USR0104,MOV0108,VEW001238,3,장단점이 뚜렷한 Animation,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-05-25T04:37:40Z,neutral,true,6,hi
URV000412,USR0104,MOV0153,VEW001239,3.5,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-06-06T05:58:59Z,neutral,false,219,ko
URV000413,USR0105,MOV0091,VEW001249,3.5,장단점이 뚜렷한 Drama,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-12-12T20:18:18Z,neutral,false,213,ko
URV000414,USR0105,MOV0001,VEW001250,4.5,다시 보고 싶은 “별비: 기록”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2025-07-10T22:21:17Z,positive,false,196,ko
URV000415,USR0105,MOV0064,VEW001251,2,아쉬움이 남은 오리온 골짜기: 규약,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-07-11T19:13:32Z,negative,false,318,ko
URV000416,USR0106,MOV0103,VEW001261,2,아쉬움이 남은 파도의 불씨: 항해,기대했던 긴장감이 부족해 집중하기 어려웠다.,2024-10-27T14:30:32Z,negative,false,214,ko
URV000417,USR0106,MOV0033,VEW001262,2,아쉬움이 남은 잿빛 파도: 항해,기대했던 긴장감이 부족해 집중하기 어려웠다.,2024-09-28T05:59:52Z,negative,false,42,ko
URV000418,USR0106,MOV0049,VEW001263,3.5,장단점이 뚜렷한 Fantasy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2024-05-11T11:51:39Z,neutral,false,162,ko
URV000419,USR0107,MOV0026,VEW001273,2.5,장단점이 뚜렷한 Action,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-12-26T06:39:50Z,neutral,false,85,pt
URV000420,USR0107,MOV0048,VEW001274,3,장단점이 뚜렷한 Animation,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-01-25T04:52:46Z,neutral,false,263,ko
URV000421,USR0107,MOV0176,VEW001275,2.5,장단점이 뚜렷한 Action,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-04-11T15:49:07Z,neutral,false,271,ko
URV000422,USR0108,MOV0092,VEW001285,4.5,다시 보고 싶은 “까마귀 첨탑: 신호”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2025-01-22T09:24:36Z,positive,false,96,ko
URV000423,USR0108,MOV0123,VEW001286,3,장단점이 뚜렷한 Thriller,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-04-14T00:00:19Z,neutral,false,253,ko
URV000424,USR0108,MOV0139,VEW001287,1.5,아쉬움이 남은 내일의 유리: 몽상,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2024-05-23T08:20:00Z,negative,false,306,ko
URV000425,USR0109,MOV0011,VEW001297,2,아쉬움이 남은 푸른 궤도: 기록,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-12-14T04:28:06Z,negative,false,209,ko
URV000426,USR0109,MOV0051,VEW001298,1,아쉬움이 남은 안개의 도시: 기록,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-12-29T11:56:36Z,negative,false,141,ko
URV000427,USR0109,MOV0158,VEW001299,4,다시 보고 싶은 “호박빛 회로: 별자리”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2026-03-25T17:55:32Z,positive,false,244,ko
URV000428,USR0110,MOV0193,VEW001309,1.5,아쉬움이 남은 진홍 항구: 항해,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-07-08T03:54:20Z,negative,true,51,ko
URV000429,USR0110,MOV0059,VEW001310,4.5,다시 보고 싶은 “안개의 도시: 몽상”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2025-04-19T02:34:15Z,positive,true,15,ko
URV000430,USR0110,MOV0156,VEW001311,3.5,장단점이 뚜렷한 Action,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-06-18T21:35:40Z,neutral,false,65,ko
URV000431,USR0111,MOV0194,VEW001321,4,다시 보고 싶은 “진홍 항구: 규약”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2025-04-22T23:30:18Z,positive,false,92,ko
URV000432,USR0111,MOV0027,VEW001322,2.5,장단점이 뚜렷한 Documentary,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2023-04-09T13:58:48Z,neutral,false,302,ko
URV000433,USR0111,MOV0073,VEW001323,3.5,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-11-04T18:02:03Z,neutral,false,186,ko
URV000434,USR0112,MOV0097,VEW001333,4.5,다시 보고 싶은 “까마귀 첨탑: 연대기”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2026-02-20T05:01:30Z,positive,false,298,fr
URV000435,USR0112,MOV0047,VEW001334,2.5,장단점이 뚜렷한 Documentary,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-04-22T19:32:37Z,neutral,false,221,ko
URV000436,USR0112,MOV0160,VEW001335,2.5,장단점이 뚜렷한 Horror,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-02-20T02:42:43Z,neutral,false,244,ko
URV000437,USR0113,MOV0127,VEW001345,3.5,장단점이 뚜렷한 Documentary,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-02-13T09:10:58Z,neutral,false,348,ko
URV000438,USR0113,MOV0157,VEW001346,4,다시 보고 싶은 “호박빛 회로: 연대기”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2024-08-31T07:56:28Z,positive,false,38,ko
URV000439,USR0113,MOV0142,VEW001347,2.5,장단점이 뚜렷한 Comedy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2024-10-26T07:00:16Z,neutral,false,343,ko
URV000440,USR0114,MOV0101,VEW001357,2,아쉬움이 남은 파도의 불씨: 기록,기대했던 긴장감이 부족해 집중하기 어려웠다.,2024-03-15T23:17:46Z,negative,true,271,hi
URV000441,USR0114,MOV0129,VEW001358,3,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-06-22T02:39:15Z,neutral,false,246,ko
URV000442,USR0114,MOV0057,VEW001359,2,아쉬움이 남은 안개의 도시: 연대기,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2024-10-22T16:23:55Z,negative,false,206,ko
URV000443,USR0115,MOV0188,VEW001369,2.5,장단점이 뚜렷한 Animation,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-05-27T06:58:37Z,neutral,false,349,ko
URV000444,USR0115,MOV0156,VEW001370,2,아쉬움이 남은 호박빛 회로: 역설,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2024-12-24T04:27:25Z,negative,true,7,de
URV000445,USR0115,MOV0021,VEW001371,2,아쉬움이 남은 달의 대장간: 기록,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2022-02-24T00:52:56Z,negative,false,198,ko
URV000446,USR0116,MOV0160,VEW001381,3,장단점이 뚜렷한 Horror,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-10-23T14:59:10Z,neutral,false,284,ko
URV000447,USR0116,MOV0074,VEW001382,2.5,장단점이 뚜렷한 Science Fiction,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-12-21T21:23:05Z,neutral,true,32,ko
URV000448,USR0116,MOV0065,VEW001383,2.5,장단점이 뚜렷한 Romance,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-12-29T22:34:47Z,neutral,false,183,ko
URV000449,USR0117,MOV0172,VEW001393,2.5,장단점이 뚜렷한 Comedy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-06-14T16:50:00Z,neutral,true,136,ko
URV000450,USR0117,MOV0186,VEW001394,2,아쉬움이 남은 비취 주파수: 역설,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-05-21T01:01:07Z,negative,false,127,ko
URV000451,USR0117,MOV0052,VEW001395,2.5,장단점이 뚜렷한 Comedy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-11-27T00:35:22Z,neutral,true,301,pt
URV000452,USR0118,MOV0155,VEW001405,3.5,장단점이 뚜렷한 Romance,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2024-12-22T09:42:27Z,neutral,false,291,ko
URV000453,USR0118,MOV0123,VEW001406,2.5,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2023-09-30T02:00:08Z,neutral,false,261,ko
URV000454,USR0118,MOV0069,VEW001407,2,아쉬움이 남은 오리온 골짜기: 몽상,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2024-10-20T15:39:40Z,negative,false,145,ko
URV000455,USR0119,MOV0198,VEW001417,1.5,아쉬움이 남은 진홍 항구: 별자리,기대했던 긴장감이 부족해 집중하기 어려웠다.,2024-08-17T01:34:56Z,negative,false,280,en
URV000456,USR0119,MOV0058,VEW001418,1.5,아쉬움이 남은 안개의 도시: 별자리,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-07-26T05:25:15Z,negative,false,282,en
URV000457,USR0119,MOV0178,VEW001419,2,아쉬움이 남은 겨울 지도: 별자리,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-05-10T23:34:15Z,negative,false,256,ko
URV000458,USR0120,MOV0031,VEW001429,3,장단점이 뚜렷한 Drama,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2024-12-25T17:43:57Z,neutral,false,53,ko
URV000459,USR0120,MOV0108,VEW001430,3.5,장단점이 뚜렷한 Animation,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-06-20T20:10:00Z,neutral,true,333,ko
URV000460,USR0120,MOV0009,VEW001431,3.5,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-11-03T23:00:36Z,neutral,false,215,ko
URV000461,USR0121,MOV0178,VEW001441,1,아쉬움이 남은 겨울 지도: 별자리,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-06-01T12:40:55Z,negative,false,81,ko
URV000462,USR0121,MOV0112,VEW001442,4.5,다시 보고 싶은 “새별 들판: 신호”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2025-03-02T07:15:07Z,positive,true,56,ko
URV000463,USR0121,MOV0102,VEW001443,2.5,장단점이 뚜렷한 Comedy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2024-06-26T10:54:27Z,neutral,false,76,ko
URV000464,USR0122,MOV0132,VEW001453,2.5,장단점이 뚜렷한 Comedy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2024-01-06T14:29:10Z,neutral,true,40,ko
URV000465,USR0122,MOV0059,VEW001454,3,장단점이 뚜렷한 Fantasy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-06-28T16:55:52Z,neutral,false,24,ko
URV000466,USR0122,MOV0144,VEW001455,1,아쉬움이 남은 은빛 자오선: 규약,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2024-04-04T18:40:09Z,negative,false,157,ko
URV000467,USR0123,MOV0130,VEW001465,3.5,장단점이 뚜렷한 Horror,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-07-09T10:18:01Z,neutral,false,196,ko
URV000468,USR0123,MOV0118,VEW001466,3.5,장단점이 뚜렷한 Animation,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-05-26T06:04:46Z,neutral,false,225,ko
URV000469,USR0123,MOV0053,VEW001467,2.5,장단점이 뚜렷한 Thriller,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-07-22T06:44:35Z,neutral,false,235,en
URV000470,USR0124,MOV0069,VEW001477,2,아쉬움이 남은 오리온 골짜기: 몽상,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-07-07T22:10:12Z,negative,false,148,ko
URV000471,USR0124,MOV0171,VEW001478,2,아쉬움이 남은 겨울 지도: 기록,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2024-11-05T11:45:12Z,negative,false,28,ko
